,0,1
582,scottdodd,Lucas_Manfield
583,scottdodd,ameliaknisely
584,scottdodd,LaurenMPeace
585,scottdodd,tirosenberg
586,scottdodd,McCanntha
587,scottdodd,rikrani
588,scottdodd,alanfeuer
589,scottdodd,stephaniemlee
590,scottdodd,arthomason
591,scottdodd,ElissaNadworny
592,scottdodd,mtnstspotlight
593,scottdodd,Yamiche
594,scottdodd,cfrelund
595,scottdodd,ByJessicaGould
596,scottdodd,jilltucker
597,scottdodd,WRashbaum
598,scottdodd,mrothfeld
599,scottdodd,DrJamesEHansen
600,scottdodd,michaelwhitley
601,scottdodd,jlpessnyc
602,scottdodd,billbrysonn
603,scottdodd,ali_to_go
604,scottdodd,jselingo
605,scottdodd,davidwchen
606,scottdodd,flanagan_annie
607,scottdodd,ClintonCargill
608,scottdodd,Liz_A_Harris
609,scottdodd,elizashapiro
610,scottdodd,ClydeHaberman
611,scottdodd,ShawnHubler
612,scottdodd,lesliedickstein
613,scottdodd,andrewlavallee
614,scottdodd,meslackman
615,scottdodd,1Runnindad
616,scottdodd,AngelasInk
617,scottdodd,amandaklonsky1
618,scottdodd,patrickwilson73
619,scottdodd,makibecker
620,scottdodd,motokorich
621,scottdodd,amyyqin
622,scottdodd,meghanor
623,scottdodd,KYWeise
624,scottdodd,DeborahNetburn
625,scottdodd,marc4justice
626,scottdodd,lipiroy
627,scottdodd,catrineinhorn
628,scottdodd,RRosenbergNYC
629,scottdodd,DruMoorhouse
630,scottdodd,AlanYuhas
631,scottdodd,erinhogge
632,scottdodd,madsaiken
633,scottdodd,DeleceWrites
634,scottdodd,Larryferlazzo
635,scottdodd,dansaltzstein
636,scottdodd,Vanessa_Swales
637,scottdodd,EmilyGould
638,scottdodd,Ari_NYT
639,scottdodd,ehanford
640,scottdodd,alexanderrusso
641,scottdodd,ByMikeBaker
642,scottdodd,powellnyt
643,scottdodd,bigeastgirl
644,scottdodd,egorski
645,scottdodd,elizwgreen
646,scottdodd,sarahdarv
647,scottdodd,carriemelago
648,scottdodd,EmDashDash9
649,scottdodd,philissa
650,scottdodd,matt_barnum
651,scottdodd,Chalkbeat
652,scottdodd,LyndseyLayton
653,scottdodd,npr_ed
654,scottdodd,SDrummondNPR
655,scottdodd,cbinkley
656,scottdodd,LShawTalk
657,scottdodd,mstratford
658,scottdodd,natwexler
659,scottdodd,EvieBlad
660,scottdodd,LoveyCooper
661,scottdodd,AndrewUjifusa
662,scottdodd,EmRothman
663,scottdodd,saranics
664,scottdodd,FarFarrAway
665,scottdodd,JMitchellNews
666,scottdodd,GiuliaMcDonnell
667,scottdodd,gregmoorewv
668,scottdodd,njdotcom
669,scottdodd,sona
670,scottdodd,azamsahmed
671,scottdodd,NJGov
672,scottdodd,paigexfry
673,scottdodd,JimGMorris
674,scottdodd,svetashko
675,scottdodd,maxwelltani
676,scottdodd,JohnFetterman
677,scottdodd,DockeryLove
678,scottdodd,Nataliekitro
679,scottdodd,jbaernews
680,scottdodd,benyt
681,scottdodd,hanmears_
682,scottdodd,overbye
683,scottdodd,laurawags
684,scottdodd,feliciasonmez
685,scottdodd,vampireweekend
686,scottdodd,ehennekelsja
687,scottdodd,JenniferToon4
688,scottdodd,EnswellJones
689,scottdodd,RichGriset
690,scottdodd,nealcarruth
691,scottdodd,amychozick
692,scottdodd,AmondoZhou
693,scottdodd,AndrejevAlex
694,scottdodd,stefsaul
695,scottdodd,cegoldbaum
696,scottdodd,celestesloman
697,scottdodd,amyjharris
698,scottdodd,thehighsign
699,scottdodd,KatieVanSyckle
700,scottdodd,Inimai
701,scottdodd,juliaturner
702,scottdodd,samanthamelamed
703,scottdodd,Sentinel_Vaughn
704,scottdodd,JohnFPfaff
705,scottdodd,Sonali_Kohli
706,scottdodd,bachyns
707,scottdodd,LukeNozicka
708,scottdodd,report4america
709,scottdodd,chuckplunkett
710,scottdodd,CMSennott
711,scottdodd,JamesQueallyLAT
712,scottdodd,LAcrimes
713,scottdodd,kurtisalee
714,scottdodd,chbagli
715,scottdodd,bmelley
716,scottdodd,gteresa
717,scottdodd,AGSNYT
718,scottdodd,amanbatheja
719,scottdodd,rudoren
720,scottdodd,jcstearns
721,scottdodd,Nikki_Lew
722,scottdodd,JessPish
723,scottdodd,LeoBeletsky
724,scottdodd,Veronica_L_H
725,scottdodd,laurettaland
726,scottdodd,KhalilGMuhammad
727,scottdodd,SylviaVarnham
728,scottdodd,JasminitaMH
729,scottdodd,TheTNHoller
730,scottdodd,remhq
731,scottdodd,StribJany
732,scottdodd,Applebome
733,scottdodd,akcausey
734,scottdodd,rachelholliday
735,scottdodd,jkangbrown
736,scottdodd,WillSantanaJD
737,scottdodd,dionnesearcey
738,scottdodd,jeremyrroebuck
739,scottdodd,aubreyjwhelan
740,scottdodd,kathrynvarn
741,scottdodd,TimesDan
742,scottdodd,PennStateMHKY
743,scottdodd,PennStateMBB
744,scottdodd,abenedikt
745,scottdodd,SomilBTrivedi
746,scottdodd,MaddydeLone
747,scottdodd,Nina_R_Morr
748,scottdodd,iftheshoefits
749,scottdodd,RachelBarkow
750,scottdodd,VanJones68
751,scottdodd,JessicaJackson
752,scottdodd,stephcliff
753,scottdodd,ruthmaclean
754,scottdodd,MarilynMosbyEsq
